,RNA_S_C1,RNA_S_C2,RNA_S_C3,RNA_R_C1,RNA_R_C2,RNA_R_C3,RNA_S_T1,RNA_S_T2,RNA_S_T3,RNA_R_T1,RNA_R_T2,RNA_R_T3
80757,101.552039660077,119.22448724451,105.927357693654,133.46204634389,138.32542728905,98.4675452120084,122.644516897091,102.354030310249,96.1766611884623,143.683176985083,123.970570087953,139.168889232338
105370697,13.7232486027131,13.4608292050253,9.53346219242889,6.4578409521237,10.978208515004,17.903190038547,31.5629271426337,14.7626005255167,28.8529983565387,23.4776432982162,22.1032799381622,22.5414398052378
105379271,33.8506798866924,29.8061218111276,29.6596601542232,16.1446023803092,17.5651336240064,17.903190038547,30.6611292242727,22.6359874724589,26.9294651327695,20.6603261024303,24.9863164518355,24.5015650056932
105379272,13.7232486027131,11.5378536043074,9.53346219242889,2.1526136507079,4.39128340600159,3.35684813222756,9.01797918360963,5.90504021020666,9.61766611884623,2.81731719578594,4.80506085612222,2.94018780068319
727764,94.2329737386301,76.9190240287163,77.3269711163677,39.8233525380961,43.9128340600159,35.8063800770939,73.045631387238,68.8921357857444,58.667763324962,41.3206522048605,56.6997181022422,45.0828796104755
283755,387.910493836691,362.480900735325,379.219940543283,422.988582364102,418.269744421652,448.698700341084,284.066344283703,277.536889879713,261.600518432618,363.433918256387,366.145637236513,369.483600285854
646214,38.4250960875967,33.6520730125634,30.7189337311598,32.2892047606185,37.3259089510135,36.9253294545031,23.446745877385,30.5093744194011,23.082398685231,40.3815464729319,41.3235233626511,40.1825666093369
101928039,10.0637156419896,11.5378536043074,21.1854715387309,19.3735228563711,19.7607753270072,13.4273925289102,16.2323625304973,18.6992939989878,25.0059319090002,25.3558547620735,31.7134016504066,34.3021910079705
646396,130.828303345865,140.377218852407,147.23902719418,279.839774592027,305.194196717111,314.424775051981,137.073283590866,117.116630835765,152.920891289655,246.045701765306,230.642921093867,237.17514925511
105370721,44.8292787688629,52.8818290197424,55.0822260007003,79.6467050761923,108.684264298539,110.775988363509,28.8575333875508,27.5568543142978,32.7000648040772,71.3720356265772,73.0369250130577,86.2455088200402
100132101,6.40418268126612,10.5763658039485,9.53346219242889,6.4578409521237,5.48910425750199,5.59474688704593,9.91977710197059,8.85756031530999,5.77059967130774,6.57374012350054,7.68809736979555,6.8604382015941
400322,465.675569252065,459.59116857158,474.554562467572,514.474662519188,488.530278917677,508.00301734377,365.22815693619,349.381545770561,334.694780935849,421.658473635963,429.572440537326,442.988295302934
339005,70.4460094939273,73.0730728272805,73.0898768086215,53.8153412676975,57.0866842780207,57.0664182478685,91.9833876728182,111.211590625559,106.756093919193,82.641304409721,76.8809736979555,68.604382015941
283683,18.2976648036175,16.3452926061022,13.7705565001751,19.3735228563711,21.956417030008,16.7842406611378,21.6431500406631,12.7942537887811,15.388265790154,19.7212203705016,21.1422677669378,13.7208764031882
123606,881.032560294182,933.604654148544,894.026898934443,891.182051393071,952.908499102345,1013.76813593272,651.999894974976,782.417827852383,769.413289507699,1036.77272804923,1014.82885281301,1046.70685704321
81614,1112.49802005994,1083.59675100454,1105.88161432175,1215.15040582461,1244.92884560145,1242.0338089242,988.370518523616,1136.72024046478,1126.22870251689,1305.35696738082,1329.07983280341,1250.55987789058
23191,2631.2041987602,2701.78071900866,2687.37706468801,3799.36309349944,3794.06886278538,3572.80536206753,2255.39659382077,2251.78866682547,2406.34006293533,3113.13550134347,3112.71842259597,3228.32620515014
114791,514.164380981652,499.012168386297,528.577514891335,313.205286177999,305.194196717111,344.636408242029,510.417621792305,499.960071130831,466.456806764042,371.885869843745,380.56081980488,362.62316208426
102723534,19.2125480437984,17.3067804064612,20.1261979617943,17.2209092056632,17.5651336240064,17.903190038547,23.446745877385,27.5568543142978,23.082398685231,18.782114638573,22.1032799381622,20.5813146047823
102723564,61.2971770921186,59.6122436222551,36.0153016158425,47.3575003155738,49.4019383175179,52.5906207382317,67.6348438770722,71.8446558908477,68.2854294438083,69.49382416272,71.1149006706088,75.4648202175351
7681,161.019450271834,159.606974859586,152.535395078862,95.7913074565015,97.7060557835354,70.4938107767787,165.930816978417,190.929633463349,162.538557408501,91.0932559970789,102.828302321015,103.886635624139
4692,268.060789372996,259.601706096917,241.514375541532,195.887842214419,189.923007309569,190.221394159562,265.128587998123,289.346970300126,282.759383894079,224.446269930947,186.436361217542,188.172019243724
104472715,1350.36766250697,1346.08292050253,1344.21816913247,1081.68835948072,1142.83150641191,1106.64093425768,1089.37188538004,1104.24251930865,1130.07576896443,1074.33695732637,1070.56755874403,1084.9292984521
6638,284.528687696252,270.178071900866,266.936941388009,216.337671896144,219.56417030008,220.43302734961,336.370623548639,321.824691456263,351.044813337888,213.177001147803,220.071787210398,208.753333848506
8926,276.294738534624,259.601706096917,259.522026349453,210.956137769374,216.270707745578,213.719331085154,325.549048528308,311.982957772585,346.235980278464,205.664155292374,211.422677669378,201.892895646912
347746,166.508749712919,157.683999258868,154.653942232735,146.377728248137,147.107994101053,170.080305366196,116.331931468564,105.306550415352,127.914959380655,145.56138844894,152.800935224687,157.790078636664
8123,395.229559758138,434.592485762247,436.420713697856,260.466251735656,321.661509489617,341.279560109802,205.6099253863,203.72388725213,212.550421226502,293.940094093667,303.679846106924,233.254898854199
347686,10.0637156419896,7.69190240287163,10.5927357693654,8.6104546028316,6.58692510900239,7.8326456418643,4.50898959180482,4.92086684183889,6.73236628319236,7.51284585542918,8.64910954101999,6.8604382015941
100506965,181.146881555813,172.106316264253,161.009583694355,78.5703982508383,105.390801744038,107.419140231282,69.4384397137942,81.6863895745255,79.8266287864237,101.423419048294,101.867290149791,86.2455088200402
100033416,10.0637156419896,12.4993414046664,8.47418861549235,11.8393750788934,6.58692510900239,8.95159501927349,9.01797918360963,6.88921357857444,7.69413289507699,9.39105731928648,6.72708519857111,5.88037560136637
100033418,9.14883240180875,8.65339020323058,4.23709430774618,5.38153412676975,3.29346255450119,8.95159501927349,9.01797918360963,15.7467738938844,1.92353322376925,6.57374012350054,12.4931582259178,6.8604382015941
100033419,15.5530150830749,6.73041460251267,14.8298300771116,19.3735228563711,10.978208515004,4.47579750963674,9.01797918360963,13.7784271571489,14.4264991782694,6.57374012350054,11.5321460546933,14.7009390034159
100033426,9.14883240180875,9.61487800358953,5.29636788468272,4.3052273014158,5.48910425750199,2.23789875481837,8.11618126524867,11.8100804204133,8.65589950696161,2.81731719578594,2.88303651367333,3.92025040091092
100033430,18.2976648036175,28.8446340107686,16.9483772309847,11.8393750788934,12.0760293665044,11.1894937740919,15.3305646121364,42.3194548398144,25.0059319090002,15.964797442787,14.4151825683667,23.5215024054655
727708,19.2125480437984,19.2297560071791,19.0669243848578,9.68676142818555,15.3694919210056,19.0221394159562,21.6431500406631,28.5410276826655,25.0059319090002,14.0865859789297,17.29821908204,11.7607512027327
100033431,24.7018474848836,19.2297560071791,25.422565846477,17.2209092056632,13.1738502180048,19.0221394159562,28.8575333875508,28.5410276826655,23.082398685231,20.6603261024303,24.0253042806111,27.4417528063764
100033432,48.4888117295864,41.343975415435,49.7858581160176,44.1285798395119,45.0106549115163,50.3527219834134,55.0096730200188,62.00292220717,40.3941976991542,47.8943923283611,42.2845355338755,32.3420658075151
100033438,6.40418268126612,1.92297560071791,5.29636788468272,1.07630682535395,3.29346255450119,3.35684813222756,9.91977710197059,10.8259070520455,2.88529983565387,1.8782114638573,3.84404868489778,2.94018780068319
3653,163.764099992377,157.683999258868,180.076508079212,152.835569200261,150.401456655555,142.106570930967,86.5726001626525,96.4489901000421,107.717860531078,131.474802470011,125.892594430402,129.36826323006
7337,2974.28541382802,2920.9999374905,2957.49182680683,2323.74643593918,2621.59619338295,2740.3070252751,1874.83787227244,2006.7294981019,1994.70395304871,2187.17724966182,2355.44083167111,2242.38322932104
57194,37.5102128474159,31.7290974118455,29.6596601542232,206.650910467958,191.020828161069,147.701317818013,23.446745877385,25.5885075775622,26.9294651327695,140.865859789297,151.839923053462,156.810016036437
107984770,1.82976648036175,0.961487800358954,2.11854715387309,6.4578409521237,9.88038766350358,17.903190038547,2.70539375508289,1.96834673673555,0,11.2692687831438,16.3372069108155,2.94018780068319
2558,1.82976648036175,0,3.17782073080963,265.847785862426,250.303154142091,249.525711162248,0,0,0,223.507164199018,199.890531614684,216.593834650328
4948,42.0846290483202,43.2669510161529,43.4302166543983,21.526136507079,26.3477004360095,21.2600381707745,42.3845021629653,43.3036282081822,26.9294651327695,21.5994318343589,27.8693529655089,14.7009390034159
8924,2732.75623842027,2838.31198665963,2659.83595168766,3053.48246352916,2757.725978969,2733.59332901064,1849.58753055834,1802.0214374814,1766.76526603205,1810.59585115843,1902.8040990244,2139.47665629713
100996738,9.14883240180875,7.69190240287163,12.7112829232385,6.4578409521237,5.48910425750199,5.59474688704593,15.3305646121364,12.7942537887811,11.5411993426155,10.3301630512151,7.68809736979555,14.7009390034159
440248,225.061277084495,219.219218481841,233.04018692604,237.863808403223,221.75981200308,212.600381707745,177.65418991711,156.483565570477,150.035591454001,190.638463581516,183.553324703869,194.05239484509
