,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
728963,7.47297816799133,-1.70251850439399,0.635754920677981,-2.67794782080238,0.00740747570223262,0.0187451901163269
105378694,16.6777029225805,-1.17672771132161,0.421092824539346,-2.79446155989213,0.00519862208736195,0.0137432523149441
10103,8.67681722358287,1.33959536417932,0.519244595387908,2.57989274434058,0.00988310054794302,0.0242226702922939
105378698,7.53208853233072,-1.62625770382781,0.677246899354684,-2.4012774445736,0.0163379439403674,0.0374378702503422
105378715,19.021468129952,-3.24599210177203,0.544487183959092,-5.96155832019714,2.49843714060581e-09,2.13232000577088e-08
112268262,21.8725601463323,1.54213276657499,0.345395064064717,4.46483730377234,8.01296183935738e-06,4.01371609966908e-05
105378720,19.5110875487495,1.34116815023338,0.387057120251533,3.46503934448177,0.000530153912588052,0.00181895868887961
105378723,15.9282791426553,1.22499641981815,0.439840410228,2.78509293673845,0.00535123829570079,0.0140984241949066
105378728,22.0373899974403,-2.16758504090596,0.486574012637582,-4.45478999002863,8.39753539985307e-06,4.18979899994918e-05
105378726,239.464616667314,-1.22537025046809,0.137401567338643,-8.91816792342701,4.74065221330829e-19,1.10296275348163e-17
105378731,7.29145443824156,2.02560148929313,0.675496238408359,2.99868655681335,0.00271146098884433,0.00775977034885774
619518,14.9313418753602,-2.33211074347716,0.446372179841188,-5.2245880204875,1.74543284795006e-07,1.15185590768809e-06
100507634,32.0090603215259,1.47640837253613,0.275975988400205,5.34977111992484,8.80655374933537e-08,6.05241742772751e-07
3725,97.6041812022199,3.88234233478579,0.285972677308932,13.5759205086287,5.56402619458491e-42,5.77617502960651e-40
27329,7.04298954491313,-2.76353283010057,0.880269714690059,-3.13941600396147,0.00169284938186659,0.00510905512187957
57685,272.678217807274,-1.08284158629036,0.308872652179473,-3.50578653904642,0.000455260174922935,0.00158839988703458
3595,40.0401399510259,1.32914391333653,0.289008018598601,4.59898628343096,4.24551731199041e-06,2.25041574566897e-05
105378779,7.92427450872985,1.74358283411101,0.656074232804892,2.65759992837507,0.00786992552834639,0.0197887642658613
1647,293.159849527944,1.24702716708478,0.102583439138509,12.15622304689,5.31602018472933e-34,3.65775156276415e-32
105378792,63.4066503693486,-1.72541961623003,0.570527284329359,-3.02425434089137,0.00249246800688183,0.00719451903384818
11080,215.071388692766,1.09013612884223,0.113324738626904,9.61957770254604,6.61019829842085e-22,1.94923987032503e-20
646626,8.90314962863299,1.62030389493487,0.508034547052001,3.18935770084356,0.00142589320422529,0.00439147400440794
107985054,15.7013852184501,-1.13662979493793,0.344312084212126,-3.30116149579481,0.000962854431490291,0.00310154089417812
2152,11.1000678113886,1.45500273246648,0.420266470019785,3.46209568514466,0.000535986562407312,0.00183538102123885
105378862,7.62305894747525,1.83041448067229,0.539805894644262,3.39087531061244,0.000696697903070158,0.00232258801414111
1301,8473.44711865739,-1.03980980948677,0.0884179309780904,-11.7601689836469,6.26088620172625e-32,3.75483958962988e-30
22854,129.926442494506,-1.23042539141994,0.138555700590497,-8.88036642430524,6.66404738693944e-19,1.51861577937033e-17
163479,4.92969903089487,2.21894387271575,0.702084528305601,3.16050814859987,0.00157494199684767,0.00480274866676867
127003,9.53218771679874,1.4851834078457,0.474802880170181,3.12799999720594,0.00176000182974696,0.00528284115871316
57535,4.06146312545982,2.40955758821669,0.799834124084071,3.0125716266182,0.00259044296509774,0.00744365168007715
83873,3.9220226234969,1.8941914673969,0.804535369413824,2.35439178861334,0.0185530447216552,0.0418067593169361
5016,21.1077327361436,1.60653355448958,0.328225058914844,4.89460969190164,9.85010239124238e-07,5.76141738548055e-06
128346,41.3732543770472,1.2365064069188,0.226077090543857,5.46940162731318,4.51557464024893e-08,3.25988129376572e-07
3752,21.5301564943678,2.83023530747793,0.38897824591663,7.27607607157686,3.43669842689684e-13,4.75883545041128e-12
333926,20.0046391607633,1.45270374567327,0.386828069112827,3.7554248558151,0.000173047676975376,0.00066463486838314
54855,9.36428741325742,1.68748165260431,0.512178566568232,3.29471352913301,0.000985220610503273,0.00315982588575503
101954264,5.12381852402297,-1.54438909327655,0.637420877007273,-2.42287184023144,0.0153983579729866,0.0355556257461575
106479023,511.420507651836,-1.13863443635204,0.0964465894026811,-11.8058548612646,3.64071893133858e-32,2.23633364945061e-30
337875,313.800125850425,-1.31942376699153,0.121068436871177,-10.8981647165021,1.17605463286038e-27,5.31229563423347e-26
107985193,25.5491311624343,-2.03427437357332,0.342225904771988,-5.94424427025382,2.77735183347590e-09,2.35226859484084e-08
338391,348.633622255428,-1.43520559781901,0.109935114507636,-13.0550243591125,5.94910022594787e-39,5.20238557689786e-37
440686,484.014682464363,-1.2948546081906,0.107381896068299,-12.0584070090085,1.75137625290158e-33,1.15577811306724e-31
107985595,8.78260315249118,-2.45763629285289,0.624612390626599,-3.93465824523179,8.33151611115707e-05,0.000342205168915456
8515,10.1870524418058,1.63479476120825,0.518608346418656,3.15227236988687,0.00162005080105617,0.00492029800177061
10628,33.1743346682402,1.60904291080287,0.32049470736478,5.020497605196,5.1537793720643e-07,3.16574018729708e-06
101954276,11.102958220931,-1.7367808308239,0.522366893111746,-3.32482945172476,0.000884726368752185,0.00287702189010602
100996763,248.092788063994,-1.05602623625397,0.112547488644518,-9.38293913949007,6.41588126544539e-21,1.72046411214783e-19
440689,2728.94881668865,-1.39012628181905,0.0839085821710422,-16.5671525587856,1.20393410980615e-61,3.01017441088434e-59
653604,1064.01497461744,-1.34798710852693,0.0961324430363068,-14.0221871612878,1.14044970865735e-44,1.40592105750592e-42
8370,2739.53953035696,-1.54866350608466,0.145897291014225,-10.6147516195737,2.54470304501248e-26,1.03847283804739e-24
126961,3024.206743031,-1.1961090552538,0.0806423941029117,-14.8322612263642,9.06279097588645e-50,1.41125145091172e-47
8337,3491.71954100534,-1.28908067176533,0.0757738035846526,-17.0122207251376,6.66623245872984e-65,1.90869288076407e-62
723790,3481.08207345998,-1.29086395938031,0.075396330446648,-17.1210449067379,1.03402515428637e-65,3.05933575648195e-63
333932,3029.79552922352,-1.19598725648007,0.0801209565951466,-14.9272713070992,2.19047966169501e-50,3.50318873463152e-48
112268238,267.278509463954,2.2289885988544,0.107680533361904,20.700014471167,3.46266394012443e-95,1.92091282078403e-92
554313,2739.21694512835,-1.54939842375137,0.146108688654428,-10.604423583706,2.84211090008638e-26,1.14889140799604e-24
