gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BTG2	2.576508538437944	-0.4098364679100302	0.33673425974493143	-1.2170916859498409	0.22356933362980017	NA
BTN2A1	1.80528820089882	-0.31512938272480184	0.3522699775161943	-0.8945678111621502	0.371018165243922	NA
BUB1B	1.0711022879063985	0.20079737509035153	0.45370788893409636	0.4425697237975919	0.6580769879150793	NA
BYSL	1.3135516346733322	-0.01671813271153015	0.43504643121174963	-0.03842838720677369	0.9693461279747622	NA
C10orf82	1.3886559016089421	-0.6336211436219094	0.422372696796283	-1.5001470228259448	0.1335763226511183	NA
C10orf88	1.2066140814677788	0.8676303538568195	0.47047687482224543	1.8441509036647674	0.0651611511610759	NA
C11orf24	0.8158313312573201	0.7529381587059789	0.567984627630833	1.3256312267580561	0.18496187758873509	NA
C11orf68	2.249562769662908	0.5259167062758928	0.36360298412757897	1.4464037129336709	0.1480640010628161	NA
C11orf71	2.7625748931647998	-0.28707133719676536	0.2989950496930948	-0.9601207026384931	0.33699447018141115	NA
C11orf96	0.9638271436695448	0.10988063458241738	0.5125480187709933	0.21438115173265765	0.830249838731836	NA
C12orf4	2.0699004498203823	-0.4982008213992955	0.3485786581314836	-1.4292350084478624	0.15293669872581378	NA
C12orf43	2.2026002523383617	-0.6539347387824259	0.36421062842120056	-1.7954850511011629	0.0725764523976246	NA
C12orf76	1.135217467293423	-0.46768529913532264	0.4577711807100921	-1.0216573669182316	0.3069430958224416	NA
C14orf93	0.8003064904612555	0.3995495015729227	0.6038354518240375	0.661686060939255	0.5081724397993121	NA
C15orf39	1.440174634653772	2.804357032034977e-4	0.3964593899808927	7.073503876828677e-4	0.9994356160936543	NA
C15orf61	2.457460040358529	-0.4770186726687129	0.3619450045949922	-1.3179313614301305	0.1875266261244586	NA
C16orf91	2.2487673633747094	-0.823186269946415	0.36996512003943244	-2.225037511262349	0.026078720069781264	NA
C17orf113	0.7962464616193959	-1.5639296996796426	0.558743916290179	-2.7990098041039406	0.005125958104544794	NA
C17orf49	1.989387126135316	-0.2788657518380977	0.3416867867702483	-0.8161443832055709	0.4144175618953877	NA
C17orf58	1.61983655902554	-0.07522476351668446	0.37568519128555095	-0.20023350736629805	0.841297962688601	NA
C17orf80	2.9977431584804575	-0.2515324538165114	0.29345597295036935	-0.8571386408926553	0.3913682681710255	NA
C18orf21	2.3933528010966585	0.25862419416513327	0.3386467649434168	0.7636989953479869	0.44504663961881635	NA
C18orf25	1.3291558816101756	-0.39576651322157425	0.4569417352240997	-0.8661203009339407	0.3864241934476266	NA
C19orf25	2.0358525419450144	-0.257460205636461	0.3408379549805965	-0.7553742236574501	0.4500244748597305	NA
C19orf54	0.7523061654975809	-0.5893441243680785	0.624565063895692	-0.9436072531692299	0.3453703843964918	NA
C1GALT1	1.6397892746761495	0.1561540199374013	0.39223802086274273	0.39811036062729077	0.6905488375952855	NA
C1QBP	2.8844863069628697	0.11841391809604129	0.30526563928882144	0.3879045095671778	0.6980867007819764	NA
C1QC	1.3786668707812044	-0.1279413346955164	0.44723773942811906	-0.2860700773130515	0.7748244491098394	NA
C1QTNF6	0.5884124776827103	-0.8568062745579678	0.6971149403430298	-1.2290746116219493	0.21904383305216896	NA
C1orf109	1.4966596973389499	-0.29810169255102814	0.4321563927772583	-0.6898004924450475	0.49031965896599966	NA
C1orf112	0.8232079140855288	1.5292227051520515	0.5235941719982733	2.9206259101697842	0.00349329007580822	NA
C1orf35	2.592237040087718	-0.7325297597885133	0.33981523544111125	-2.155670739240466	0.03110938455686897	NA
C1orf56	1.5783787452435505	-0.08709169530541612	0.3770679936014908	-0.23097079779584823	0.8173374886583645	NA
C1orf74	1.822905735511003	-0.344339483227419	0.3810320672164976	-0.9037021102787384	0.3661533798401545	NA
C20orf194	1.577869654040234	0.025163504354812825	0.4025928924267559	0.0625035981214965	0.950161796657964	NA
C20orf27	1.8830215187758566	-0.20441040805167296	0.3714436791322522	-0.5503133302179382	0.5821044827513153	NA
C21orf62	2.2907855337487826	0.4225833317252984	0.36206955516953643	1.1671330154434743	0.24315665671917683	NA
C2CD2	1.3447900011651206	-0.2788414911867496	0.4685219911549999	-0.595151340707295	0.5517423128729793	NA
C2orf15	0.6085502053607943	0.15224866205383672	0.6873468720980984	0.22150193480782687	0.8247016302550121	NA
C2orf27A	2.3367814658684174	-0.22511890190586767	0.3272302228606152	-0.6879526589503251	0.4914825939557587	NA
C2orf42	1.9104796222868174	0.19843301337388067	0.4159364858079881	0.477075275058906	0.6333085202455919	NA
C2orf49	2.996089553030534	-0.31897551969793914	0.3004892859312785	-1.061520442265913	0.2884534478106938	NA
C3	2.637060056838027	0.855612316643405	0.518339182649226	1.6506803754838284	0.09880385706398204	NA
C3orf18	0.9330235350318575	0.16891832444438357	0.5094385470956231	0.33157743050149896	0.7402083641629331	NA
C3orf62	1.1129684456727118	-0.566984972364715	0.4925319033308075	-1.1511639520819048	0.24966479219103996	NA
C4orf33	1.0483486206969126	-0.05407765164008002	0.4652788154056301	-0.11622633537040607	0.9074731655828393	NA
C4orf48	1.7006061442396598	0.07496587305155841	0.3760350745573706	0.19935872508648414	0.8419821449902838	NA
C5orf22	2.6495760102180177	0.052320003569101686	0.3018505641956486	0.17333081257780839	0.8623914052960033	NA
C5orf63	2.7813028455141486	0.36447705030835087	0.3107619834771912	1.1728495430172274	0.2408561465606084	NA
C6orf120	2.2128092786050155	-0.4682171004798738	0.35847461693195365	-1.3061373898301751	0.19150583986319053	NA
