gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PNKD	20.185947101374907	-0.14315844529684343	0.12235355750823049	-1.1700390917298293	0.2419852376308937	0.6154961784950522
RPL8	700.765661619359	0.06082254905271387	0.051975509916143345	1.1702155332548778	0.2419142433585372	0.6154961784950522
RSBN1L	5.639086873008916	-0.22696196970041543	0.1939086816695521	-1.1704580101637265	0.2418167025291536	0.6154961784950522
SNX6	55.864652916764044	-0.09485617181057894	0.08105208564495152	-1.1703113011316721	0.2418757156483265	0.6154961784950522
TMEM33	23.481794927780218	-0.2190615503170175	0.1872203530055783	-1.170073375037865	0.24197144200686835	0.6154961784950522
WASF2	8.595687091055646	-0.21121706346483618	0.18053095888550513	-1.1699769655507815	0.24201023865321153	0.6154961784950522
ZNF7	4.366893993999507	-0.2654886749430609	0.22693145441289822	-1.169906902636813	0.24203843578300055	0.6154961784950522
EBNA1BP2	5.268290552121838	-0.23979496877336523	0.2053890662660709	-1.1675157452769334	0.24300215350657192	0.6167970816067645
NABP2	5.28565160035706	-0.2645365021840798	0.22662359418277234	-1.167294619688763	0.24309141070128357	0.6167970816067645
SLIRP	109.15735434317996	0.08324400636963453	0.07128632613777741	1.1677415695226896	0.24291102348179272	0.6167970816067645
UFD1	14.095080086790176	-0.1729204669290596	0.14804432311179574	-1.1680317305951584	0.24279396598659556	0.6167970816067645
TMEM205	11.822516532377628	-0.20032482385835107	0.17170352895577015	-1.1666901960410703	0.24333550347383098	0.6170728376907334
JARID2	5.249303373141695	-0.30730462653290325	0.2636502444994672	-1.1655768691446224	0.243785564403865	0.6178703097822096
APTX	9.667671442357921	0.19301440571168824	0.16581149650189667	1.1640592466969286	0.2444000025935874	0.6184630091258603
SLK	4.172096994085738	0.27123674177959356	0.23302251954884723	1.1639936874115537	0.24442656998807866	0.6184630091258603
SNRPD3	56.07895079031748	0.0805048565057096	0.06914576464465379	1.1642774784461665	0.24431158046799054	0.6184630091258603
AURKA	4.6994633678650946	0.2626131503213233	0.22576795981418543	1.163199377526655	0.24474861904345419	0.6185470644338966
HSF2	10.295123153778537	-0.18791849280677228	0.16161632078783555	-1.1627445290841965	0.24493316915580743	0.6185470644338966
SMIM12	5.916600055281381	-0.23379777587426417	0.20110371303522467	-1.16257314370577	0.24500273234654013	0.6185470644338966
SNAPC5	8.2205744195552	-0.22067272360208548	0.1897814574192027	-1.1627728367300287	0.244921680768694	0.6185470644338966
ALG14	11.844053249433012	-0.16585626446229074	0.14274192655145534	-1.1619309649887848	0.24526350797454483	0.61879481281045845
CCT5	85.3155577709565	-0.08295982946378296	0.07143526738942908	-1.1613287455274406	0.24550823382956086	0.61879481281045845
TMEM126A	17.629305242780845	0.15375288554618963	0.1323609722821939	1.1616179822129753	0.24539067442282	0.61879481281045845
ELMO2	6.931406173162944	0.26676645981100866	0.22983494454320993	1.1606871197989452	0.2457691617232443	0.6191100442083054
SNX2	21.759422902423147	0.15899050410748536	0.1370716781488218	1.1599077669047417	0.24608636015005497	0.6195665984551384
CYBA	7.616524849661783	0.2352899077713749	0.2031495950394995	1.1582100753172861	0.24677831770353675	0.6202806363899708
PACRG	5.0168846027180365	0.2450608989571313	0.21151060659669346	1.158622269115852	0.2466101875741303	0.6202806363899708
RB1CC1	4.668690029678983	0.26294841122484086	0.2269971691743877	1.1583774907026883	0.246710020797515	0.6202806363899708
NAA38	37.89878532236981	0.10328416887770879	0.08947403591165108	1.1543479382073945	0.24835755020701605	0.6227399111574622
PLAC1	31.64861296236204	-0.12360410942482593	0.1070151999502229	-1.1550145164641956	0.24808448193831456	0.6227399111574622
PNISR	15.72105778708214	0.1778316695268238	0.15400231419662222	1.154733748349895	0.24819947486624827	0.6227399111574622
PSMA4	97.31612767091765	-0.0852512919517352	0.07386521109619476	-1.1541467314120626	0.24844001722279271	0.6227399111574622
RPS28	1312.0267018985069	0.12425209637449472	0.1075709798040183	1.1550707876870459	0.24806143967308195	0.6227399111574622
BAD	5.239743918262637	-0.2851129124458215	0.24716885694802299	-1.1535147104142562	0.2486991831765434	0.6228123034042339
CCDC32	11.947167472128765	0.17842287132788356	0.1547331302601345	1.1531006386797857	0.24886907953315074	0.6228123034042339
PLTP	4.380528760019714	0.30417416886504745	0.26379353101625724	1.1530766796790843	0.24887891255192227	0.6228123034042339
C1orf53	4.195019611899374	-0.26373528769800425	0.2290012790329856	-1.151676046577956	0.24945421889039543	0.6229223678540305
HMGCL	21.65802190625002	0.16385043637766775	0.14216898341879552	1.152504804054228	0.24911369678452605	0.6229223678540305
MRPL41	12.847996846005229	-0.21455669505071717	0.18630560360260895	-1.1516384419030572	0.24946967771200476	0.6229223678540305
SMARCA2	9.269933287762269	0.20026474627718893	0.17388537456178071	1.151705523146432	0.24944210190191948	0.6229223678540305
SLTM	5.913846861256262	0.24655407173780197	0.21426692612521114	1.1506865581005403	0.2498612084712766	0.6235583389943086
CRKL	9.679563074062731	-0.26293110231057015	0.22875698432946537	-1.1493904900052616	0.2503949996891355	0.6242067908005418
MRPS15	10.639646897078928	-0.20630528820692423	0.17948560764535174	-1.1494252431346246	0.2503806760816802	0.6242067908005418
CD59	100.9700463033848	-0.09829771188029188	0.08580436732752504	-1.1456026650144546	0.2519595940754442	0.6274206940993439
PPFIBP1	4.679463707824251	-0.2578930241614657	0.2250831336603218	-1.1457678768177189	0.2518912100272033	0.6274206940993439
C15orf40	5.969454290782204	-0.21839928263973565	0.19083301867120742	-1.1444522764481502	0.25243611887080525	0.6279210664269975
MYNN	6.515511809640001	0.26022388243752403	0.22734469884843794	1.1446226094368068	0.2523655223440934	0.6279210664269975
SPCS2	37.947028393726754	0.11542857969575272	0.10100085634521586	1.1428475348884533	0.2531018987656074	0.6292336894025493
CD99	32.97500154319641	-0.12830941523701442	0.11241598769291435	-1.1413804910696155	0.2537116195444205	0.6300620437405582
NDC80	4.3619365608330085	0.2921389796937877	0.25593485479976047	1.1414583602626254	0.25367923051066976	0.6300620437405582
NUP37	9.086216005717292	-0.1816172014071583	0.15923984382773498	-1.1405261211109392	0.25406717660348327	0.6306013746089724
SUSD1	5.475825771097182	-0.3256410325389864	0.28561928567261835	-1.1401227048520863	0.25423518394790146	0.6306748683998841
MRFAP1	34.541701811477836	-0.2113301560129275	0.1856155176473089	-1.1385371152776107	0.2548962699530129	0.6312838598781956
PNRC2	28.5571342812869	0.122039922794959	0.10714152071658023	1.139053487189054	0.254680845873965	0.6312838598781956
TIMP2	17.37699742628432	0.1991158509381543	0.17485429763088345	1.138752971107904	0.2548062021176	0.6312838598781956
UBFD1	5.209247872180422	-0.2662559874677648	0.23406465099140958	-1.1375318158466254	0.25531603206667647	0.6319799881194159
MAP3K2	7.0046771209838274	0.26384156012743304	0.23222052241344085	1.1361681447675616	0.25588619969142	0.6327039674410205
NDUFV1	14.770301483261452	-0.25521743722375395	0.22462589609742112	-1.1361888440194143	0.25587753847290284	0.6327039674410205
CCNH	6.903557386422434	0.21538952503011696	0.1898404342626672	1.1345819233225074	0.25655053065273875	0.634002585783368
CERT1	4.728844812191579	-0.22331238844650977	0.19708497299772795	-1.1330766879374623	0.2571820501362972	0.6348746492259514
SLC39A14	8.425954301581362	0.2061928316613484	0.18194642119288365	1.1332612661985852	0.25710455259307213	0.6348746492259514
EFNA1	4.8204456667056395	-0.29085822140738793	0.25688694522229805	-1.1322421275853185	0.2575326533190208	0.6353959399971726
NET1	3.9585328357113805	0.2775631695646772	0.24532408845505208	1.1314142500748838	0.257880776484187	0.6359105511030521
ALG8	17.156549344217794	0.15153679406003	0.13414049153851076	1.1296871833552578	0.25860805967202943	0.6370145556353719
MLH1	10.735544302921783	0.16762751646217727	0.14838233282178398	1.1296999667979875	0.2586026712334345	0.6370145556353719
WBP1L	8.177689866243629	0.22435443138723013	0.1989766698471599	1.127541392463567	0.25951365004054594	0.6388998936978757
EIF3L	238.47065806869398	0.0695619330670885	0.061740730732615476	1.1266781627244549	0.25987857848650475	0.6393886482872079
POLR2F	29.76862932715003	-0.11297713194235862	0.10029857382780914	-1.1264081594651167	0.25999279466232084	0.6393886482872079
ZNF280B	9.410399288038157	-0.1917576203660203	0.17033289019481468	-1.1257815219755944	0.26025800734053134	0.6396956523467106
CPNE3	19.3059703964068	-0.16716677272163405	0.14861932751975362	-1.1247983388931375	0.26067449852506647	0.6403739567540312
TMEM14C	46.91323580004204	0.10581596139915568	0.0941498291702217	1.1239102856771175	0.2610510873775637	0.6409535588251928
IFITM2	114.67964336891815	0.08511905898953245	0.07576786248224969	1.1234190354713185	0.2612595690420789	0.6411200086832276
CWF19L1	4.3711621116948	-0.26521542785955116	0.23627049188523666	-1.1225076214272829	0.2616466688749667	0.6413791662524062
GPX4	27.646738338610827	0.1967908710795989	0.17531149979950073	1.12252117690319	0.2616409086302987	0.6413791662524062
BEX4	22.063802841719927	0.15513627905748123	0.13831309646106998	1.1216311616676613	0.26201929649711236	0.6414713856749834
PIFO	5.229368023842665	0.2622683232019199	0.23400841466172775	1.120764497212818	0.2623881200127648	0.6414713856749834
TSC22D1	12.573153384990318	0.16550208803535144	0.14763649740445806	1.1210106643342375	0.2622833230464305	0.6414713856749834
ZBTB20	16.398019096287793	0.15317104660926617	0.13662964169569652	1.121067469022651	0.2622591445607159	0.6414713856749834
ZMYM4	4.421251519706592	0.2632020070901665	0.23465526173384144	1.1216539750500216	0.2620095927226351	0.6414713856749834
ABLIM1	4.624037289372587	0.2685620372009729	0.23977566682658363	1.1200554282900141	0.26269014270170193	0.641865404982121
