entrez_final	symbol	ensgene	log2FoldChange	padj	description
4095	MAFD1	NA	1.1974808336466198	5.655048936538441e-16	major affective disorder 1
12374	NA	NA	3.0849027866942142	5.964037304197171e-16	NA
11837	NA	NA	7.625902260997263	6.01165832698565e-16	NA
1374	CPT1A	ENSG00000110090	2.5567698842074353	6.822565222273893e-16	carnitine palmitoyltransferase 1A
11673	NA	NA	4.999029369837954	8.122731135888245e-16	NA
1290	COL5A2	ENSG00000204262	1.1122885384605457	8.13141229604416e-16	collagen type V alpha 2 chain
12765	NA	NA	3.423564119185983	8.422341528784853e-16	NA
6106	NA	NA	1.8851976030282815	8.521781115613498e-16	NA
4776	NFATC4	ENSG00000100968	2.7275283685867855	8.882155005506512e-16	nuclear factor of activated T cells 4
9117	SEC22C	ENSG00000093183	-1.5179981007158871	9.874537670526427e-16	SEC22 homolog C, vesicle trafficking protein
7758	NA	NA	-1.5339621752249575	1.001177524408553e-15	NA
9889	ZBED4	ENSG00000100426	5.0141447051918275	1.0016405766014674e-15	zinc finger BED-type containing 4
3132	HLA-DRB9	NA	1.1460114468748062	1.0053081352616702e-15	major histocompatibility complex, class II, DR beta 9 (pseudogene)
2826	CCR10	ENSG00000184451	-1.1931139183655228	1.0840976572094454e-15	C-C motif chemokine receptor 10
8267	NA	NA	1.0504324042935242	1.0915754133805004e-15	NA
1302	COL11A2	ENSG00000204248	1.4798465293046583	1.227752279163752e-15	collagen type XI alpha 2 chain
6895	TARBP2	ENSG00000139546	-1.761306469487198	1.255449660347694e-15	TARBP2 subunit of RISC loading complex
2025	ENO1P1	ENSG00000244457	1.0162203600984314	1.2597948102359274e-15	enolase 1 pseudogene 1
5252	PHF1	ENSG00000112511	-1.9097351279336012	1.3548631941510286e-15	PHD finger protein 1
12047	NA	NA	3.316365944885699	1.4155723283499237e-15	NA
9453	GGPS1	ENSG00000152904	-2.0080074030741035	1.513373562376982e-15	geranylgeranyl diphosphate synthase 1
11439	NA	NA	-1.521989372968128	2.0489261006962544e-15	NA
2866	GPR42	ENSG00000126251	2.9806982060831513	2.14514103161194e-15	G protein-coupled receptor 42
10481	HOXB13	ENSG00000159184	-2.512663630675592	2.5237651099009475e-15	homeobox B13
12700	NA	NA	8.779117109359266	2.5616207107108432e-15	NA
442	ASNSP2	NA	-1.1406296946314582	2.594220523082192e-15	ASNS pseudogene 2
6822	SULT2A1	ENSG00000105398	-1.588239610136161	2.7298636443968155e-15	sulfotransferase family 2A member 1
2243	FGA	ENSG00000171560	2.5320619781242732	2.73264188362045e-15	fibrinogen alpha chain
3197	HOXA@	NA	-1.137843089847417	2.73264188362045e-15	homeobox A cluster
10277	UBE4B	ENSG00000130939	-2.8077450396694354	2.7754780485182035e-15	ubiquitination factor E4B
8678	BECN1	ENSG00000126581	-1.0145899757921892	2.8665982080535295e-15	beclin 1
12904	NA	NA	3.219193636292297	3.0021722827124166e-15	NA
11696	NA	NA	2.511743231870341	3.119237012204558e-15	NA
4644	MYO5A	ENSG00000197535	1.6523623341646272	3.1500689788620146e-15	myosin VA
7188	TRAF5	ENSG00000082512	1.9100908347648922	3.1500689788620146e-15	TNF receptor associated factor 5
10753	CAPN9	ENSG00000135773	-2.2232789979024243	3.1685135198705156e-15	calpain 9
5377	NA	NA	3.5746934480095467	3.880765907172736e-15	NA
12544	NA	NA	-2.916090369277088	4.188119400128384e-15	NA
5553	PRG2	ENSG00000186652	-1.1150785636841245	4.489716956568522e-15	proteoglycan 2, pro eosinophil major basic protein
5081	PAX7	ENSG00000009709	1.277804033407568	4.548594056998352e-15	paired box 7
7773	ZNF230	ENSG00000159882	-2.156559388655812	5.195635188988388e-15	zinc finger protein 230
9961	MVP	ENSG00000013364	2.772919471407345	5.236730686720756e-15	major vault protein
7860	NA	NA	1.1309842141788637	5.238945424206032e-15	NA
4439	MSH5	ENSG00000204410	-1.1199522717596428	5.3546939706610594e-15	mutS homolog 5
5055	SERPINB2	ENSG00000197632	-1.441500396928287	6.435101050015609e-15	serpin family B member 2
451	ASS1P6	ENSG00000215583	1.5326048078171695	6.7548297916285846e-15	argininosuccinate synthetase 1 pseudogene 6
6306	NA	NA	1.296232415294024	6.846641044676195e-15	NA
4646	MYO6	ENSG00000196586	1.102722143581796	6.941252843012869e-15	myosin VI
5842	NA	NA	-1.745253329240488	7.0661889790088396e-15	NA
8983	NA	NA	-1.6082486141728212	7.633497828651525e-15	NA
5691	PSMB3	ENSG00000277791	2.156585026144152	8.016309134849105e-15	proteasome 20S subunit beta 3
10402	ST3GAL6	ENSG00000064225	-1.7896185067401134	9.131836313650768e-15	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
11422	NA	NA	2.173874757557978	1.0136746749113933e-14	NA
917	CD3G	ENSG00000160654	2.1371978630915387	1.0533344868913051e-14	CD3 gamma subunit of T-cell receptor complex
4111	MAGEA12	ENSG00000213401	1.3459894672374844	1.1940116207433233e-14	MAGE family member A12
9600	PITPNM1	ENSG00000110697	1.3620099150248235	1.1958041489618614e-14	phosphatidylinositol transfer protein membrane associated 1
9609	RAB36	ENSG00000100228	-2.2403852196751823	1.248139473964802e-14	RAB36, member RAS oncogene family
8404	SPARCL1	ENSG00000152583	2.2022713803398175	1.4018920765359916e-14	SPARC like 1
6634	SNRPD3	ENSG00000100028	1.2475857595369622	1.4156868689144074e-14	small nuclear ribonucleoprotein D3 polypeptide
8544	PIR	ENSG00000087842	-1.3961637213848355	1.45645089825896e-14	pirin
3564	NA	NA	1.1078709832023215	1.4917327700980708e-14	NA
1869	E2F1	ENSG00000101412	1.9363152204832337	1.4956191389742364e-14	E2F transcription factor 1
4792	NFKBIA	ENSG00000100906	-1.0868256674185366	1.5069254519735824e-14	NFKB inhibitor alpha
109	ADCY3	ENSG00000138031	2.054382560636663	1.5728350604045118e-14	adenylate cyclase 3
6594	SMARCA1	ENSG00000102038	1.1289767577131906	1.6728267104577322e-14	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1
5317	PKP1	ENSG00000081277	2.041245725447534	1.9522552484897384e-14	plakophilin 1
284	ANGPT1	ENSG00000154188	-1.365038186405981	2.0386963425861214e-14	angiopoietin 1
3866	KRT15	ENSG00000171346	1.0320678759935473	2.054727961201438e-14	keratin 15
11112	HIBADH	ENSG00000106049	-1.7077723172854948	2.2893963035757112e-14	3-hydroxyisobutyrate dehydrogenase
11689	NA	NA	-2.1475628346712488	2.3728091092942554e-14	NA
7618	ZNF726P1	NA	-1.350759796541675	2.4042773539331715e-14	zinc finger protein 726 pseudogene 1
12822	NA	NA	-2.918914059102594	2.513045100491471e-14	NA
5702	PSMC3	ENSG00000165916	-1.5487010696666628	2.5773020228919716e-14	proteasome 26S subunit, ATPase 3
8179	NA	NA	1.651541764865664	2.703569269566773e-14	NA
2198	NA	NA	2.1459223195034562	3.108624444272346e-14	NA
5133	PDCD1	ENSG00000188389	1.0177076220790306	3.19212810580539e-14	programmed cell death 1
5973	RENBP	ENSG00000102032	1.2085558903968627	3.4949188973388635e-14	renin binding protein
7402	UTRN	ENSG00000152818	-1.2647342066907747	3.560306399323273e-14	utrophin
1684	NA	NA	1.356618358124547	3.678488396453066e-14	NA
10386	MHW1	NA	-2.0577245805641913	3.76523440924729e-14	Mental health wellness 1
4133	MAP2	ENSG00000078018	-1.0003758912070555	3.972879291722576e-14	microtubule associated protein 2
2053	EPHX2	ENSG00000120915	2.3115424187863165	4.343407660533412e-14	epoxide hydrolase 2
315	NA	NA	2.3964318487360443	4.4141501470358513e-14	NA
11811	NA	NA	3.499036039172381	4.633488479017955e-14	NA
1972	NA	NA	1.494699145185843	4.907951521567328e-14	NA
9794	MAML1	ENSG00000161021	-3.8850441888853355	5.0985884978381344e-14	mastermind like transcriptional coactivator 1
12809	NA	NA	-2.972955859703398	5.162455860212008e-14	NA
9373	PLAA	ENSG00000137055	-1.864821483450313	5.3572607544207916e-14	phospholipase A2 activating protein
7224	TRPC5	ENSG00000072315	-1.5412567896425273	5.4669924109970255e-14	transient receptor potential cation channel subfamily C member 5
3899	AFF3	ENSG00000144218	-1.0792978112544993	5.767714839363176e-14	ALF transcription elongation factor 3
6610	SMPD2	ENSG00000135587	1.402337797431878	5.993889724431165e-14	sphingomyelin phosphodiesterase 2
9466	IL27RA	ENSG00000104998	-3.2796642147764765	6.430389197643832e-14	interleukin 27 receptor subunit alpha
10185	NA	NA	-1.4204399988471803	6.441267948148348e-14	NA
4131	MAP1B	ENSG00000131711	1.5079107917369357	7.180766440701059e-14	microtubule associated protein 1B
12	SERPINA3	ENSG00000196136	-1.081265997501076	7.84621051364595e-14	serpin family A member 3
3089	NA	NA	2.489210644247492	8.08384727454766e-14	NA
8495	PPFIBP2	ENSG00000166387	-1.2480549352560368	8.416715146036207e-14	PPFIA binding protein 2
7632	NA	NA	2.7170904841799994	9.194856106674922e-14	NA
3762	KCNJ5	ENSG00000120457	-3.519196594953795	1.1553705412078967e-13	potassium inwardly rectifying channel subfamily J member 5
7408	VASP	ENSG00000125753	2.4493896477664405	1.1553705412078967e-13	vasodilator stimulated phosphoprotein
7980	TFPI2	ENSG00000105825	2.055649074398529	1.266992170891057e-13	tissue factor pathway inhibitor 2
10849	POLR1G	ENSG00000117877	-3.448115810258669	1.3550277287054076e-13	RNA polymerase I subunit G
6585	SLIT1	ENSG00000187122	-1.2012186047398754	1.4271083619401357e-13	slit guidance ligand 1
2084	NA	NA	-1.1835771941066302	1.4495330674377679e-13	NA
9135	RABEP1	ENSG00000029725	-2.006723796781409	1.4635844744633884e-13	rabaptin, RAB GTPase binding effector protein 1
739	NA	NA	1.2246010428404734	1.6009706984758034e-13	NA
1509	CTSD	ENSG00000117984	2.356248601613054	1.623981149983663e-13	cathepsin D
2521	FUS	ENSG00000089280	2.234309590860364	1.635834857981987e-13	FUS RNA binding protein
1413	CRYBA4	ENSG00000196431	1.1921320655292051	1.6608864458784647e-13	crystallin beta A4
8133	NA	NA	-2.7102837375526936	1.6701762647306796e-13	NA
7512	XPNPEP2	ENSG00000122121	2.1811347032770274	1.7092553024703468e-13	X-prolyl aminopeptidase 2
6825	ETF1P2	NA	1.591602978357294	1.8595179794138874e-13	eukaryotic translation termination factor 1 pseudogene 2
7395	NA	NA	-2.0705826591600354	1.970611888621358e-13	NA
1003	CDH5	ENSG00000179776	1.783281404743584	2.249444564126303e-13	cadherin 5
6704	SPRR2E	ENSG00000203785	-1.2900698517167206	2.4721097090878284e-13	small proline rich protein 2E
5844	NA	NA	1.6496633086441512	2.846290488828908e-13	NA
33	ACADL	ENSG00000115361	1.6845596822950255	3.196182685339018e-13	acyl-CoA dehydrogenase long chain
7781	SLC30A3	ENSG00000115194	-2.7031216218030414	3.392091565182178e-13	solute carrier family 30 member 3
1322	NA	NA	2.61246582067202	3.5134800636790037e-13	NA
5495	PPM1B	ENSG00000138032	-1.529579946825497	3.6961528378709233e-13	protein phosphatase, Mg2+/Mn2+ dependent 1B
8911	CACNA1I	ENSG00000100346	2.039348866622461	3.98877846937822e-13	calcium voltage-gated channel subunit alpha1 I
8770	NA	NA	1.3290489817802	4.1639195683703356e-13	NA
3616	NA	NA	2.2087257282718644	4.177758796600632e-13	NA
9586	CREB5	ENSG00000146592	2.151913783093839	4.34603690375957e-13	cAMP responsive element binding protein 5
1244	ABCC2	ENSG00000023839	1.6812785247035051	4.759157852077412e-13	ATP binding cassette subfamily C member 2
5780	PTPN9	ENSG00000169410	-1.0781537868775612	4.790970222985381e-13	protein tyrosine phosphatase non-receptor type 9
12014	NA	NA	-2.447243990375922	4.853468237391978e-13	NA
8784	TNFRSF18	ENSG00000186891	-2.1283499046900216	4.928900735235555e-13	TNF receptor superfamily member 18
5401	NA	NA	-2.307120251954673	5.106891217543172e-13	NA
6168	RPL37A	ENSG00000197756	1.7276204912985342	5.165399032532128e-13	ribosomal protein L37a
8	NA	NA	-1.0103327006393734	5.351091495033024e-13	NA
5411	PNN	ENSG00000100941	-1.2757647097104106	5.471571657821577e-13	pinin, desmosome associated protein
2473	FRA22A	NA	1.7934919052486007	5.490796757359925e-13	fragile site, folic acid type, rare, fra(22)(q13)
4881	NPR1	ENSG00000169418	1.0372709299109717	6.096025364966744e-13	natriuretic peptide receptor 1
12873	NA	NA	2.3579062097109698	6.784658683551544e-13	NA
14387	NA	NA	4.951770468507799	7.250101627654384e-13	NA
1645	AKR1C1	ENSG00000187134	1.1106221711662996	7.52600967760849e-13	aldo-keto reductase family 1 member C1
3948	LDHC	ENSG00000166796	1.5488431621120917	7.8889967763418e-13	lactate dehydrogenase C
4004	LMO1	ENSG00000166407	-1.906788345118904	7.953535825937439e-13	LIM domain only 1
4368	NA	NA	2.2390996048478096	8.267824990887739e-13	NA
5771	PTPN2	ENSG00000175354	1.0659427893206261	8.720589178019771e-13	protein tyrosine phosphatase non-receptor type 2
703	NA	NA	1.7186806964524548	8.801732521766471e-13	NA
2634	GBP2	ENSG00000162645	1.1474775343683716	9.138694375569526e-13	guanylate binding protein 2
13228	NA	NA	-3.5235762433232876	9.138694375569526e-13	NA
8297	NA	NA	-1.1301226185074502	9.432387475919985e-13	NA
11904	NA	NA	1.9784252776000624	9.89044730007756e-13	NA
7448	VTN	ENSG00000109072	-1.3126670581284678	1.0076398754391322e-12	vitronectin
9075	CLDN2	ENSG00000165376	-1.1379130758745395	1.0316567246851039e-12	claudin 2
7205	TRIP6	ENSG00000087077	2.5470891994758094	1.2512015980841294e-12	thyroid hormone receptor interactor 6
548	NA	NA	5.4352325012741085	1.315102908821723e-12	NA
497	NA	NA	1.3042562319203435	1.3627920559852566e-12	NA
7240	TRV-CAC1-2	NA	-2.1356651998207377	1.3994114231080003e-12	tRNA-Val (anticodon CAC) 1-2
14250	NA	NA	6.724797096593346	1.406914423369841e-12	NA
4693	NDP	ENSG00000124479	4.703051638004083	1.4241916710188231e-12	norrin cystine knot growth factor NDP
6652	SORD	ENSG00000140263	-2.70921728094703	1.4357758550479493e-12	sorbitol dehydrogenase
9	NAT1	ENSG00000171428	-1.3075915035380994	1.4417878119668225e-12	N-acetyltransferase 1
5506	PPP1R3A	ENSG00000154415	-1.1469494619082934	1.5129244834854844e-12	protein phosphatase 1 regulatory subunit 3A
2584	GALK1	ENSG00000108479	1.6406613801237964	1.5518420727472731e-12	galactokinase 1
7147	NA	NA	1.1482081539373268	1.687970009083352e-12	NA
6078	SNORD13P3	ENSG00000239128	1.312747606791212	1.86980894347838e-12	small nucleolar RNA, C/D box 13 pseudogene 3
5648	MASP1	ENSG00000127241	-1.276772832210926	1.8834454188559975e-12	MBL associated serine protease 1
1529	NA	NA	1.158139606702515	2.0147753976182802e-12	NA
3041	HBAP1	ENSG00000225323	-1.436167505017831	2.0147753976182802e-12	hemoglobin subunit alpha pseudogene 1
186	AGTR2	ENSG00000180772	1.1287049927018602	2.1113103449780403e-12	angiotensin II receptor type 2
5292	PIM1	ENSG00000137193	1.1233374074832998	2.283250147424972e-12	Pim-1 proto-oncogene, serine/threonine kinase
8436	CAVIN2	ENSG00000168497	1.3469179614860198	2.5246706318456934e-12	caveolae associated protein 2
10863	ADAM28	ENSG00000042980	-2.347340614968867	2.549847107798887e-12	ADAM metallopeptidase domain 28
417	ART1	ENSG00000129744	1.3171027136826583	3.4818806788487943e-12	ADP-ribosyltransferase 1
1401	CRP	ENSG00000132693	3.258066904676032	3.4818806788487943e-12	C-reactive protein
12131	NA	NA	6.398870453229987	3.524561303907197e-12	NA
6686	NA	NA	-1.3050058100025377	3.696508902329981e-12	NA
12429	NA	NA	-2.220108158269011	3.915660502519857e-12	NA
10019	SH2B3	ENSG00000111252	6.1216329434089225	3.9727850735483324e-12	SH2B adaptor protein 3
10881	ACTL7A	ENSG00000187003	-1.6287811401141408	3.99464513028816e-12	actin like 7A
6978	TRGV5	ENSG00000211697	2.8988183225316453	4.035100153059386e-12	T cell receptor gamma variable 5
3856	KRT8	ENSG00000170421	1.2500265225589278	4.377563506218809e-12	keratin 8
5480	PPIC	ENSG00000168938	1.2317882007140055	4.38908328064664e-12	peptidylprolyl isomerase C
7639	ZNF85	ENSG00000105750	-1.7677492529954675	4.391302777277362e-12	zinc finger protein 85
11993	NA	NA	-1.9292997108059051	4.7460165291682496e-12	NA
2698	GJA1P1	NA	1.5485217024023075	5.159363705735902e-12	gap junction protein alpha 1 pseudogene 1
9001	HAP1	ENSG00000173805	-1.3648546485364075	5.713859863511534e-12	huntingtin associated protein 1
639	PRDM1	ENSG00000057657	4.3465377257164945	5.740937131996224e-12	PR/SET domain 1
7398	USP1	ENSG00000162607	-1.8033805807936127	6.872008806584825e-12	ubiquitin specific peptidase 1
3799	KIF5B	ENSG00000170759	-1.2886635007589071	7.151718829018856e-12	kinesin family member 5B
5168	ENPP2	ENSG00000136960	1.6931145709637925	8.17232897215011e-12	ectonucleotide pyrophosphatase/phosphodiesterase 2
2559	GABRA6	ENSG00000145863	1.541731479761824	8.772321922243186e-12	gamma-aminobutyric acid type A receptor subunit alpha6
704	NA	NA	1.9316382888308747	8.81039585772735e-12	NA
2560	GABRB1	ENSG00000163288	-1.894103720582358	8.995426267465865e-12	gamma-aminobutyric acid type A receptor subunit beta1
4300	MLLT3	ENSG00000171843	1.3342714892202578	9.3523429431621e-12	MLLT3 super elongation complex subunit
3621	ING1	ENSG00000153487	-1.429141211201863	1.0184164424806793e-11	inhibitor of growth family member 1
1288	COL4A6	ENSG00000197565	1.9875124769614378	1.1247531107892997e-11	collagen type IV alpha 6 chain
8412	BCAR3	ENSG00000137936	1.3921005414012682	1.1326696998308526e-11	BCAR3 adaptor protein, NSP family member
11590	NA	NA	-3.0829201870736713	1.2214397129338446e-11	NA
2771	GNAI2	ENSG00000114353	-2.151591773594222	1.27302043782511e-11	G protein subunit alpha i2
1634	DCN	ENSG00000011465	3.6795036133370296	1.297341531803642e-11	decorin
5555	PRH2	ENSG00000134551	2.665573947093003	1.297341531803642e-11	proline rich protein HaeIII subfamily 2
13960	NA	NA	7.882673892552941	1.297341531803642e-11	NA
3210	HOXB@	NA	1.818207836382065	1.3970517456620926e-11	homeobox B cluster
6525	SMTN	ENSG00000183963	1.1615878471578625	1.4902191083623242e-11	smoothelin
1997	ELF1	ENSG00000120690	1.5964880366903857	1.5185317560116546e-11	E74 like ETS transcription factor 1
8981	NA	NA	2.2584339851825352	1.52591321988372e-11	NA
13870	NA	NA	-2.729915832817111	1.533619020898689e-11	NA
6507	SLC1A3	ENSG00000079215	1.242533375277604	1.566362830418191e-11	solute carrier family 1 member 3
11174	ADAMTS6	ENSG00000049192	2.5780972158649327	1.6505053871824904e-11	ADAM metallopeptidase with thrombospondin type 1 motif 6
290	ANPEP	ENSG00000166825	3.2159691926645135	1.7487586622671342e-11	alanyl aminopeptidase, membrane
7366	UGT2B15	ENSG00000196620	2.6529197852487507	2.039237581988563e-11	UDP glucuronosyltransferase family 2 member B15
11267	SNF8	ENSG00000159210	-2.024939052609327	2.1334689109374578e-11	SNF8 subunit of ESCRT-II
3729	NA	NA	1.2695872222754665	2.4747729684854788e-11	NA
10467	ZNHIT1	ENSG00000106400	-1.4696278684504496	2.4747729684854788e-11	zinc finger HIT-type containing 1
978	CDA	ENSG00000158825	1.5042974260928088	2.5691807417758395e-11	cytidine deaminase
12407	NA	NA	-1.852924818561277	2.7111865822912252e-11	NA
8938	BAIAP3	ENSG00000007516	-1.6323909501464733	2.8350267910129703e-11	BAI1 associated protein 3
2380	FRA2H	NA	1.741069912572756	2.9053148137032373e-11	fragile site, aphidicolin type, common, fra(2)(q32.1)
1295	COL8A1	ENSG00000144810	2.885675579758626	2.939006386845282e-11	collagen type VIII alpha 1 chain
2753	GLULP1	ENSG00000270978	1.6686761017919545	3.0507981300018315e-11	glutamate-ammonia ligase pseudogene 1
6122	RPL3	ENSG00000100316	2.9686848965373804	3.0998829604362046e-11	ribosomal protein L3
6266	NA	NA	1.059985261553952	3.244059747777569e-11	NA
5279	PIGC	ENSG00000135845	1.178973608829202	3.3064084858698325e-11	phosphatidylinositol glycan anchor biosynthesis class C
1040	CDS1	ENSG00000163624	1.0146897832676578	3.3636814958213165e-11	CDP-diacylglycerol synthase 1
8837	CFLAR	ENSG00000003402	-1.67459417427739	3.484667452662252e-11	CASP8 and FADD like apoptosis regulator
