probe_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
7894220	0.20901271104640687	8.381738295073795	0.6419758663336705	0.5422486740394513	0.9999081143775554	-4.647058468446987
7962341	-0.16773199885979553	4.874693071107925	-0.641966162420581	0.5422546018518979	0.9999081143775554	-4.647059505562333
7994415	0.100033766951968	12.086327001375034	0.6419462349241852	0.5422667750521921	0.9999081143775554	-4.647061635294674
8000507	0.100033766951968	12.086327001375034	0.6419462349241852	0.5422667750521921	0.9999081143775554	-4.647061635294674
8057517	0.11843752174372009	11.44311609289208	0.6418614258026842	0.5423185846714995	0.9999081143775554	-4.6470706986083545
7987097	-0.16952856347383388	7.250877552998587	-0.6418337057094603	0.5423355194494308	0.9999081143775554	-4.647073660773166
8100664	0.14670738642542255	4.606308510442875	0.641830524899773	0.5423374626926827	0.9999081143775554	-4.64707400066756
7963212	0.19099016849776213	9.265216493048662	0.64181788351412306	0.5423451857018641	0.9999081143775554	-4.647075351485408
7893972	-0.18238810600673883	10.71121036823346	-0.6418083524387209	0.5423510085722357	0.9999081143775554	-4.647076369931675
8075838	-0.11735472128387839	5.762944642270656	-0.6418068773699354	0.5423519097472671	0.9999081143775554	-4.647076527549583
7946807	0.14276872331233337	11.31356930189831	0.6417996196593482	0.5423563437692446	0.9999081143775554	-4.647077303065315
8122198	0.18756973617201095	8.277976348758116	0.6417813142345161	0.5423675273754234	0.9999081143775554	-4.647079259043387
7989197	-0.11515170957964012	3.9458169408014094	-0.6417539550169722	0.542384242615414	0.9999081143775554	-4.647082182358959
7998929	-0.1888231775539794	6.357231581865235	-0.641634600197542	0.5424571667092739	0.9999081143775554	-4.647094934202364
8042515	0.09365082538020443	11.342014097543732	0.6416107813404103	0.5424717204154328	0.9999081143775554	-4.647097478780842
7961208	-0.15475187799375267	8.878366043367397	-0.6415304031761392	0.5425208345488157	0.9999081143775554	-4.647106065065753
