"","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"8166747",5.4779156104178,6.27662789279178,5.57146088830459,5.25102651262764,6.05796484618446,7.33880603647551
"8166769",4.40198621118371,4.73948953341393,4.72183403424947,4.58981204580885,4.69367978628931,4.69405782882309
"8166784",12.4765326860724,12.4709073412585,12.7096222274458,11.4813026041784,12.5396492545561,12.3248931666082
"8166797",9.738703290772,10.0622061765456,9.92637485939056,10.5219433978854,9.29290475283886,10.2521716781672
"8166805",11.3892009013022,11.2726298220505,11.3044982634377,11.0332934686743,11.2706568920386,11.3498456782546
"8166817",7.07482295063194,6.84911798128973,7.29171672492215,6.93424847904354,6.47785316170115,6.49608468530603
"8166819",7.38975934434486,7.25330736748544,7.22507118966722,7.51153117452006,6.93680426667263,7.04894343122671
"8166824",5.2584487261625,5.43095922686133,5.06649610524864,5.05382415121903,4.91455758466445,4.88231057230735
"8166826",9.47570207161805,9.60468565515652,10.0048933707362,10.2110719313157,10.3782679797737,10.1467689127323
"8166872",5.99937162222076,5.70696164697086,6.09812625537869,6.46330636687873,5.96363757134982,6.13905642482899
"8166876",10.8398366184698,10.8454070428255,10.5673920707305,10.4840349713105,10.688428007033,10.763867962021
"8166899",7.52313788103591,7.77584307306852,8.02932562498744,8.04782500898325,7.37417434686973,7.24437802579526
"8166906",3.44231307331781,3.54508408469053,3.52325213259652,3.53592308238303,3.76354286239239,3.58452522855266
"8166919",3.39427640960145,3.6035276821661,3.21297518085902,3.23814655001602,3.53293176470514,3.27501329840156
"8166925",6.98045466509703,7.03751775559808,7.3500748035398,7.05852537066083,7.29156558899471,6.92625320612173
"8166945",6.06139775907424,5.7762102401061,5.99112047368519,5.98069298967432,5.84314015906263,6.03028830729095
"8166948",9.27287287274276,9.24765247032111,9.16757640711931,9.43808416010887,9.0883332385414,8.9614550472726
"8166950",5.57208003887131,5.41449114499088,5.87638620957801,5.54895026750121,5.28146118131175,5.20322854837536
"8166956",9.19582469150865,9.2352856717396,9.27244935696234,9.50714582965627,9.30449608675594,9.23211576959188
"8166989",10.190279646757,10.0513310788784,9.57813156272019,9.7781127300326,9.68186258694535,9.83405116347313
