gene_id,log2FoldChange
RPS27L,0.1642862383345881
TGFBR1,0.5867137681578253
TRIB2,-0.414014627371228
CCNJ,-0.7678232659171381
IGF1R,-0.5193274112691542
ELOB,0.2011025814902313
CXCL12,0.4426597322612842
NANOG,-0.4635396060986665
PTP4A2,-0.3532988974852355
COL5A2,0.5137410621004765
PLAT,0.5868006670245699
UBE2N,-0.262428481229557
MCM3,0.3720533102883819
H3-2,-0.825273634737358
SARNP,0.2278875114101545
SRI,-0.2910934762982853
PGAM5,-0.6589168052563036
PPIL4,0.35935380817599
POLR2J,-0.3026090360663559
AGO3,-0.592178453747362
KLHDC10,0.5565129171150183
NEDD9,0.485258532750513
ACSL3,0.4566854546109154
ATP5ME,0.1468706109072232
PTPN6,0.5796242869021355
RPLP2,-0.4177221514108862
LAPTM4A,0.1204881038980917
EIF2S2,-0.3335106171538147
LACTB2,-0.5877730996060758
TTC39C,-0.5631866717430106
LSM14A,-0.3838954603564424
PQBP1,-0.4995743959303526
TPX2,0.5666707069986454
DHPS,-0.4385773456059772
ASB7,-0.7077664728191565
RPS20,-0.2447054288653033
TMEM209,-0.5171311666238325
SPARC,0.1411838877978618
ANP32E,-0.5266285225046338
PBXIP1,-0.5953554681113976
YWHAQ,0.2579717924626071
C16orf72,-0.5255131426808103
FAM234B,-0.5895553052100437
ERBB3,0.4819838016963428
PABPC4,0.534295418956898
G3BP1,-0.3519398955434925
ANAPC16,0.1685152419749547
TNFRSF1A,-0.6911463125795658
TRIAP1,0.31294021427631
BCAT1,0.4811581841370645
BTBD9,-0.8052230373923277
C16orf87,0.5162830506868751
FOLR2,0.5234312418781827
NCKAP1,0.3387925631129213
ATG9A,-0.5387470883581136
NABP1,-0.5821527770901712
IFITM2,0.1684113936722131
DEDD,-0.4476603252428356
DPYSL3,0.5583639806921155
EIF5,-0.2777553684108308
ITCH,-0.3940785718284195
LRIF1,-0.4980506381383489
NFIA,-0.3930484763092201
RNF34,0.4484939795453405
SKIDA1,-0.7027330175015264
ARPC2,-0.2272978036262887
ATP5MF,0.1837289410994802
ATP5PO,0.1062867063798344
GPX4,-0.3977980881634059
MEIS1,-0.4450347842430543
NDUFA10,-0.4332733686673641
RANBP2,0.5112177988599176
RRP15,-0.4366942814316484
BBS2,-0.4965574983814185
DACH1,0.5717564827800253
RPS28,-0.2379318884371227
CBX6,-0.5444501416357447
DAZAP2,0.3084616740759308
METTL5,-0.3065327754954126
TMF1,-0.6483278981651491
CTNNA1,0.2892238802308903
ZNF226,-0.4300490257462951
CIB1,-0.4964261590370097
GOLPH3L,-0.3464696707996433
LUM,0.2945014504090792
NKAPD1,-0.497947862629958
AMH,-0.4278128790852407
FAM111A,-0.4103498676033079
ADPRS,-0.5245906117338204
KCTD9,-0.5024598460021467
ZNF557,-0.6601258597901887
ZBTB3,-0.7210468364874496
PARM1,-0.5270720692613253
GEMIN6,-0.2360535832002212
GPN1,0.3886698654230671
LZTFL1,-0.5685560427301235
MRPL47,-0.2434844183696884
MTLN,-0.4878259794374195
PDCD5,-0.2406233185875533
TMEM245,0.3648289779961611
TRIM59,-0.5515360358603361
TYRO3,-0.4807411984222219
C2orf69,-0.5487718689273114
MLST8,-0.6462806719847949
TMEM87A,0.2914052259727439
MED20,0.6377072517843472
ATP5F1D,-0.6708287587891524
LINC00674,-0.6066961319862288
VIM,0.208849777532953
CUX1,-0.604097616785013
LARP1,-0.4561227046052806
YPEL2,-0.5347057985965298
TRIM13,-0.4035798253765976
LNPK,-0.5473827276546099
PRDX1,-0.2377369318581083
CALM2,0.1739984053552036
CYBB,-0.7280718074463675
GMFG,0.4221773132477914
CCNI,0.2532319100864788
DPM2,-0.6242066571967677
HAUS8,0.6318722758624488
DBI,0.2040955975787124
LAS1L,0.4985512847073503
CYP20A1,-0.3897426925338315
HSBP1,0.196753557504053
LIMS1,-0.5535555172455962
PHB,-0.2247127757678834
SEC13,0.221879388875109
OGT,-0.3874486404848808
SLC25A5,0.1523770476181219
SRSF6,-0.4552099115328109
ATP5IF1,-0.4671195979456044
TMCO1,0.1857021164033016
ALKBH7,-0.4625661498008739
MALAT1,-0.456589198671046
ANXA5,0.145846123721355
DNAJA1,0.1993762870666779
PLXDC2,-0.4455384550781809
RALB,0.3908522295934697
YTHDF3,0.3986903029899766
RPL27,-0.2436142501927051
TRIR,-0.5684819203138833
